sample	chromosome	start	end	probes	log2
21	8	190000	16830000	750	-1.7277
21	8	16850000	17970000	56	-0.1996
21	8	17990000	30450000	620	-1.444
21	8	30470000	31110000	33	-0.0641
21	8	31130000	37590000	323	-1.9663
21	8	37610000	39230000	82	0.7226
21	8	39250000	39390000	8	-4.7963
21	8	39410000	42490000	155	0.0894
21	8	42510000	59750000	654	-0.6734
21	8	59770000	61110000	68	-1.2827
21	8	61130000	76490000	765	034
21	8	76510000	94670000	893	0.3064
21	8	94690000	96370000	85	0.825
21	8	96390000	97110000	37	0.0995
21	8	97130000	99730000	129	0.6239
21	8	99750000	104510000	237	1.1242
21	8	104530000	116890000	617	0.8019
21	8	116910000	129150000	611	1.2521
21	8	129170000	130430000	64	0.8665
21	8	130450000	131290000	43	1.4006
21	8	131310000	132910000	81	0.293
21	8	132930000	136290000	166	0854
21	8	136310000	140610000	215	0.2503
21	8	140630000	144950000	213	0.8045
21	8	144970000	146290000	57	0.4643
21	9	210000	550000	18	1.3041
21	9	570000	36050000	1760	0.6059
21	9	36070000	44170000	137	1.1601
21	9	44190000	44270000	4	-1.8614
21	9	44790000	79790000	445	0.4274
21	9	79810000	79990000	9	1.9698
21	9	80010000	94850000	725	0.4413
21	9	94870000	101790000	335	0.7632
21	9	101810000	118190000	814	0.4522
21	9	118210000	123070000	242	0.1
21	9	123090000	137110000	690	0.7146
21	9	137130000	141070000	189	0.9359
21	10	110000	20530000	993	1.0274
21	10	20550000	44930000	1012	083
21	10	44950000	57130000	445	-0.6357
21	10	57150000	59730000	128	-1576
21	10	59750000	69470000	485	-0.8571
21	10	69490000	77270000	384	-0.2659
21	10	77290000	82550000	249	-0.6059
21	10	82570000	85650000	155	-1.2489
21	10	85670000	106630000	1028	-0.4586
21	10	106650000	111590000	247	-1.2406
21	10	111610000	135430000	1171	-0994
21	11	210000	18750000	907	-0.441
21	11	18790000	30870000	603	-1.0377
21	11	30890000	36690000	291	-0168
21	11	36710000	43290000	326	-1.274
21	11	43310000	49850000	312	-0.394
21	11	49870000	59870000	271	0.1217
21	11	59890000	62850000	147	0.688
21	11	62870000	78450000	759	0.0783
21	11	78470000	100710000	1078	-0.4609
21	11	100730000	102970000	112	-0.0165
21	11	102990000	103110000	7	2.2439
21	11	103130000	130450000	1363	-0.0979
21	11	130470000	134930000	224	-0.3155
21	12	170000	9610000	465	0.6111
21	12	9630000	9730000	5	-2.7094
21	12	9750000	33090000	1160	015
21	12	33110000	48570000	577	0.1067
21	12	48610000	58390000	487	-0.3328
21	12	58410000	62410000	199	-1.2653
21	12	62430000	72370000	495	-0.4761
21	12	72390000	88410000	797	-0.9085
21	12	88430000	88570000	8	2099
21	12	88590000	92990000	220	-0.9706
21	12	93010000	97530000	225	-0.2583
21	12	97550000	100210000	134	-1.0173
21	12	100230000	102590000	118	-0.2262
21	12	102610000	103750000	58	-1.1901
21	12	103770000	114010000	508	-0.2731
21	12	114030000	120550000	326	-0.652
21	12	120570000	121050000	25	0418
21	12	121070000	122990000	94	-0.3239
21	12	123010000	123110000	6	1.2367
21	12	123130000	126010000	143	-0.2884
21	12	126030000	130570000	225	-1.04
21	12	130590000	133490000	139	-0651
21	12	133510000	133670000	9	-4.7212
21	12	133690000	133830000	8	-0.6797
21	13	19270000	47490000	1405	0.3056
21	13	47510000	50650000	157	-0.2545
21	13	50670000	76130000	1259	-1.0137
21	13	76150000	98510000	1106	-0.0185
21	13	98530000	115090000	805	0.6989
21	14	19090000	24850000	238	032
21	14	24870000	30850000	300	-0.2365
21	14	30870000	32070000	61	0.7828
21	14	32090000	34790000	135	0.0712
21	14	34810000	36370000	79	0.7012
21	14	36390000	39430000	153	0.0783
21	14	39450000	39970000	27	0.7242
21	14	39990000	45350000	267	-0.2031
21	14	45370000	45690000	16	1.414
21	14	45710000	49830000	206	-0.1718
21	14	49850000	51130000	65	0.6575
21	14	51150000	78710000	1374	-0723
21	14	78730000	88150000	472	-1.1415
21	14	88170000	101370000	655	-0.4462
21	14	101390000	101470000	5	1.9621
21	14	101490000	107270000	286	-0.3398
21	15	20070000	65850000	2067	-0362
21	15	65870000	66290000	22	0.0685
21	15	66310000	86830000	977	0.659
21	15	86850000	88170000	67	0.0467
21	15	88190000	94010000	291	0.6517
21	15	94030000	98610000	229	0.3499
21	15	98630000	102390000	187	0918
21	16	90000	5430000	263	-0068
21	16	5450000	8470000	150	-1.0201
21	16	8490000	28330000	872	-0993
21	16	28490000	58850000	800	0.0756
21	16	58870000	65710000	343	-0.6009
21	16	65730000	75810000	493	0.0177
21	16	75830000	83850000	400	-0.2621
21	16	83870000	90150000	311	0.0702
21	17	10000	10650000	525	-0.4061
21	17	10670000	15110000	223	-0.868
21	17	15130000	25330000	283	-0.3734
21	17	25350000	31590000	303	0.4938
21	17	31610000	32090000	25	1.2341
21	17	32110000	34130000	100	-0472
21	17	34150000	49430000	708	0.1784
21	17	49450000	54590000	257	-0.474
21	17	54610000	66850000	595	0.0894
21	17	66870000	67310000	23	1.4536
21	17	67330000	70050000	137	-0.4575
21	17	70070000	79850000	479	0.0505
21	17	79870000	81150000	65	-0.6
21	18	70000	36950000	1644	0.2374
21	18	36970000	78010000	2028	-0.8289
21	19	270000	11250000	532	-0.3681
21	19	11270000	13350000	105	0.3057
21	19	13370000	14890000	77	1.1889
21	19	14910000	16770000	94	0.7396
21	19	16790000	17550000	39	1.169
21	19	17570000	17890000	17	1.6664
21	19	17910000	18210000	16	1.1707
21	19	18230000	46970000	1175	0.6633
21	19	46990000	52930000	290	-0.3461
21	19	52950000	53990000	53	0174
21	19	54010000	55290000	64	-0.277
21	19	55310000	55390000	5	-3.407
21	19	55410000	59090000	184	-0.4527
21	20	70000	6130000	303	-0.2185
21	20	6150000	7830000	84	-1.3939
21	20	7850000	14010000	308	0.0642
21	20	14030000	18190000	207	-0.8789
21	20	18210000	30950000	458	0.2625
21	20	30970000	37730000	337	-0.3461
21	20	37750000	41990000	213	-0.8236
21	20	42010000	44070000	104	0715
21	20	44090000	46230000	107	0.1041
21	20	46250000	49850000	181	0.7793
21	20	49870000	62890000	644	0.0276
21	21	9430000	9530000	6	-4.2318
21	21	9570000	14850000	32	-0.0888
21	21	14930000	15170000	6	-3.9861
21	21	15190000	16970000	88	-0853
21	21	16990000	19810000	140	0.3491
21	21	19830000	32070000	609	-0.3863
21	21	32090000	35230000	155	0.1495
21	21	35250000	39930000	234	-0.1104
21	21	39950000	44390000	221	0.3945
21	21	44410000	48090000	180	-0265
21	22	16930000	32970000	733	0.0254
21	22	32990000	35310000	117	-0012
21	22	35330000	37050000	87	0.1208
21	22	37070000	43110000	303	0007
21	22	43130000	51170000	397	1.1063
21	23	70000	2570000	105	-1.7677
21	23	2590000	24830000	1097	-0.1431
21	23	24850000	46130000	1054	-0.7513
21	23	46150000	58070000	540	-0.293
21	23	58150000	93890000	1431	-1.1792
21	23	93910000	100010000	304	-2.1253
21	23	100030000	100810000	40	-0.105
21	23	100830000	107790000	335	-1.6346
21	23	107810000	107910000	6	2.3156
21	23	107930000	117490000	468	-1.8889
21	23	117510000	120210000	127	-0.8732
21	23	120230000	122510000	115	-2.307
21	23	122530000	123630000	56	-0.6977
21	23	123650000	124890000	62	-1.9027
21	23	124910000	126810000	95	-2.8493
21	23	126830000	128570000	88	-2.0568
21	23	128590000	129850000	64	-0.7284
21	23	129870000	133270000	170	-1.8563
21	23	133290000	136070000	132	-0.9437
21	23	136090000	138630000	128	-2.0371
21	23	138650000	139110000	24	0.1564
21	23	139130000	149630000	490	-2.0304
21	23	149650000	151890000	111	-1.3356
21	23	151910000	155230000	143	-0.4505
21	24	2670000	3730000	21	-4.2999
21	24	3910000	28770000	573	-4.9817
21	24	59010000	59030000	2	1.2481
22	1	750000	4850000	189	-1.1373
22	1	4870000	7430000	129	0.186
22	1	7450000	7530000	5	-4.4807
22	1	7550000	8010000	24	-0.3737
22	1	8030000	8310000	15	0.7725
22	1	8330000	9790000	74	-0.4661
22	1	9810000	12710000	146	0.9475
22	1	12730000	16210000	133	0.4122
22	1	16230000	16850000	31	0.8525
22	1	16930000	17290000	11	1.7355
22	1	17310000	19050000	87	0.716
22	1	19070000	24250000	259	0.2719
22	1	24270000	24350000	5	-4.4363
22	1	24370000	56350000	1580	0.2367
22	1	56370000	64030000	383	0803
22	1	64050000	142630000	2784	0.0566
22	1	142650000	156150000	417	1.3212
22	1	156170000	157790000	81	0.6476
22	1	157810000	162890000	251	1.1271
22	1	162910000	204550000	2075	0.11
22	1	204570000	205850000	65	-0.9801
22	1	205870000	210090000	183	0.1305
22	1	210110000	220490000	516	0316
22	1	220510000	225250000	223	0.081
22	1	225270000	226030000	39	0.9683
22	1	226050000	229830000	187	0.3245
22	1	229850000	241650000	584	-0.3683
22	1	241670000	246650000	242	0.154
22	1	246670000	247730000	52	0.9332
22	1	247750000	249210000	60	-0.404
22	2	30000	23970000	1181	-0351
22	2	23990000	34190000	506	042
22	2	34210000	36750000	127	0.1358
22	2	36770000	37510000	37	0.7132
22	2	37530000	76290000	1930	-0.4052
22	2	76310000	84590000	412	-0.8305
22	2	84610000	90230000	180	-0.2306
22	2	90250000	99330000	168	0.496
22	2	99350000	192030000	4465	-0.4909
22	2	192050000	197370000	266	0.387
22	2	197390000	211550000	703	-0.4402
22	2	211570000	213230000	83	-1.9122
22	2	213250000	243050000	1476	-0.435
22	3	70000	12590000	624	0.4068
22	3	12610000	13670000	54	1273
22	3	13690000	15770000	104	003
22	3	15790000	24990000	457	0.0073
22	3	25010000	31130000	306	0317
22	3	31150000	33870000	137	-0.7887
22	3	33890000	36470000	130	-1.8687
22	3	36490000	45610000	455	-1.1157
22	3	45630000	58730000	653	-0.3298
22	3	58750000	75570000	835	-0.6134
22	3	75590000	75770000	9	-3.708
22	3	75790000	114230000	1753	-0.6306
22	3	114250000	114910000	34	0.3328
22	3	114930000	121390000	322	1076
22	3	121410000	125950000	225	-0.3395
22	3	125970000	162510000	1816	0.1057
22	3	162530000	162610000	5	-3.4365
22	3	162630000	182370000	983	-0.0067
22	3	182390000	185170000	140	0.3484
22	3	185190000	187030000	92	0.7303
22	3	187050000	197850000	533	-0.0089
22	4	50000	48290000	2380	-0653
22	4	48310000	74570000	1124	0.4942
22	4	74590000	131070000	2798	-004
22	4	131090000	139370000	410	0552
22	4	139390000	155530000	803	0.0538
22	4	155550000	160410000	242	-0.3246
22	4	160430000	191030000	1523	-1.1771
22	5	30000	19350000	958	0.1191
22	5	19370000	58970000	1768	0.4209
22	5	58990000	63690000	235	0.0656
22	5	63710000	96770000	1555	-0.4946
22	5	96790000	112950000	800	-0.0696
22	5	112970000	153430000	2014	-0514
22	5	153450000	164590000	550	-0.022
22	5	164610000	180710000	775	0055
22	6	170000	23210000	1146	0.1952
22	6	23230000	23950000	37	-0.7553
22	6	23970000	35290000	547	0.1733
22	6	35310000	47810000	620	0.767
22	6	47830000	57910000	501	0.3602
22	6	57930000	99310000	1878	-0.7192
22	6	99330000	99910000	29	-0.4514
22	6	99930000	101250000	66	0.3709
22	6	101270000	108050000	337	-0984
22	6	108070000	112530000	224	-0.0492
22	6	112550000	138690000	1296	-0.4945
22	6	138710000	152570000	690	0.1049
22	6	152590000	157370000	240	-1.262
22	6	157390000	170890000	658	-0.0552
22	7	50000	1410000	67	-0.4505
22	7	1430000	7570000	297	0.1957
22	7	7590000	8010000	22	1.3491
22	7	8030000	44210000	1797	0.0673
22	7	44230000	54470000	504	-1.048
22	7	54490000	55370000	45	-0.1302
22	7	55390000	85050000	1081	0689
22	7	85070000	89730000	234	-0566
22	7	89790000	108290000	898	0.1729
22	7	108310000	120550000	612	-0.0857
22	7	120570000	138470000	883	0.1356
22	7	138490000	139510000	51	1.1693
22	7	139530000	150270000	499	-0.0248
22	7	150290000	151330000	53	1.1282
22	7	151350000	159110000	374	0.0954
22	8	190000	40530000	1929	-0078
22	8	40550000	100090000	2747	0.7374
22	8	100110000	140630000	2017	1.0612
22	8	140650000	144270000	178	1.3673
22	8	144290000	146290000	91	0.4498
22	9	210000	13630000	667	0.3399
22	9	13650000	33010000	962	-0403
22	9	33030000	34490000	71	-0.0056
22	9	34510000	69830000	229	0.6143
22	9	71030000	90490000	967	-0184
22	9	90510000	92290000	87	-1.4889
22	9	92310000	94070000	76	-4.4571
22	9	94090000	102070000	388	-0.2367
22	9	102090000	122870000	1032	-0073
22	9	122890000	141070000	889	-0.2134
22	10	110000	11370000	560	0.3322
22	10	11390000	21430000	478	0.8044
22	10	21450000	45770000	1009	0.1886
22	10	45790000	69550000	1020	-0205
22	10	69570000	74470000	244	0.2814
22	10	74490000	76310000	88	0.9439
22	10	76330000	88390000	589	0.0458
22	10	88410000	89710000	49	-0.1945
22	10	89730000	95030000	265	-1.1346
22	10	95050000	101710000	333	-0.0792
22	10	101730000	113050000	564	0.2365
22	10	113070000	135430000	1098	-0.0183
22	11	210000	16010000	770	-0.3251
22	11	16030000	43190000	1352	-0.6427
22	11	43210000	50190000	332	-0.3136
22	11	50210000	67330000	627	0.1538
22	11	67350000	78370000	531	-0.2734
22	11	78390000	88750000	510	-0.608
22	11	88770000	90090000	50	-0.0592
22	11	90110000	92270000	109	-1.1407
22	11	92290000	98330000	294	-0.4689
22	11	98350000	104730000	317	-1.3708
22	11	104750000	104990000	13	1.0275
22	11	105010000	107110000	106	-1.7085
22	11	107130000	108690000	79	-0.6121
22	11	108710000	111310000	131	-1.4796
22	11	111330000	113230000	95	-0.3404
22	11	113250000	116890000	183	-1.2292
22	11	116910000	126150000	463	-0.2144
22	11	126170000	127230000	54	0.6741
22	11	127250000	134930000	384	-1.4366
22	12	170000	1530000	68	1.2481
22	12	1550000	15450000	687	0.7571
22	12	15470000	20970000	273	-0.6864
22	12	20990000	23270000	115	0.2246
22	12	23290000	33650000	515	-0.4022
22	12	33670000	41530000	199	0.4321
22	12	41550000	45530000	199	-0229
22	12	45550000	45730000	10	-4.2011
22	12	45750000	58370000	627	-0.2658
22	12	58390000	62210000	190	-0.8486
22	12	62230000	72450000	509	-0.3198
22	12	72470000	92370000	990	-0.6631
22	12	92390000	107150000	735	-0.3724
22	12	107170000	111650000	223	0.6624
22	12	111670000	126730000	746	-0.2912
22	12	126750000	130610000	191	-0.7528
22	12	130630000	133490000	137	-0.3812
22	12	133510000	133670000	9	-4.8384
22	12	133690000	133830000	8	-0.4067
22	13	19270000	22910000	183	0.2443
22	13	22930000	23130000	11	-0.9738
22	13	23150000	27630000	221	0.2195
22	13	27650000	39190000	576	0.8231
22	13	39210000	41890000	134	0.4559
22	13	41910000	47410000	276	0.1446
22	13	47430000	48830000	70	-0.1107
22	13	48850000	49450000	31	-3.8992
22	13	49470000	57250000	380	0.0796
22	13	57270000	98950000	2067	-0.6293
22	13	98970000	101410000	123	0.2429
22	13	101430000	103210000	89	-0.2151
22	13	103230000	107450000	211	0.4096
22	13	107470000	115090000	360	1.2291
22	14	19090000	20430000	20	0.8016
22	14	20450000	47010000	1322	0.0021
22	14	47030000	69030000	1096	0.4025
22	14	69050000	79150000	505	0.7996
22	14	79170000	88390000	462	-0.7769
22	14	88410000	102430000	696	-0.3198
22	14	102450000	107270000	238	0.2477
22	15	20070000	23230000	56	-0.2967
22	15	23630000	25210000	79	-4.4914
22	15	25230000	25650000	22	-232
22	15	25670000	26890000	62	-4836
22	15	26910000	34670000	307	-0.489
22	15	34730000	34810000	5	-3.856
22	15	34870000	39990000	256	-0012
22	15	40010000	46490000	318	-0.157
22	15	46510000	47870000	69	-1.1381
22	15	47890000	48990000	56	-0.3258
22	15	49010000	52910000	195	0.6355
22	15	52930000	65590000	629	0.1126
22	15	65610000	66970000	69	076
22	15	66990000	72150000	259	-0.3349
22	15	72170000	77110000	243	0.6626
22	15	77130000	79590000	124	1.0895
22	15	79610000	84170000	197	0489
22	15	84190000	87690000	163	1.2087
22	15	87710000	88610000	45	0.6031
22	15	88630000	92030000	171	1.1425
22	15	92050000	93070000	52	0.7847
22	15	93090000	102390000	463	1616
22	16	90000	5490000	266	-0.0037
22	16	5510000	8610000	154	-0.3168
22	16	8630000	16250000	350	0.0452
22	16	16270000	24970000	348	0824
22	16	24990000	56950000	872	-0.3122
22	16	56970000	71010000	695	0.4669
22	16	71030000	71150000	7	-1.2627
22	16	71170000	84950000	684	0.4541
22	16	84970000	86570000	80	-0.3367
22	16	86590000	90150000	176	0.1717
22	17	10000	15850000	777	-0.4153
22	17	15870000	49390000	1388	-0.1818
22	17	49410000	55470000	303	-0.6544
22	17	55490000	61310000	283	0213
22	17	61330000	71110000	480	0.1885
22	17	71130000	71950000	41	0.789
22	17	71970000	75710000	186	0161
22	17	75730000	81030000	259	0.218
22	17	81050000	81150000	6	-1.381
22	18	70000	1970000	94	1.2274
22	18	1990000	5850000	194	0.8161
22	18	5870000	37470000	1382	0.3214
22	18	37490000	69610000	1591	-0.0135
22	18	69630000	78010000	411	-1.4187
22	19	270000	21090000	1021	-0.2103
22	19	21110000	24350000	111	0.3577
22	19	28250000	34570000	317	-1.3458
22	19	34590000	43850000	458	0.2924
22	19	43870000	49450000	269	-0.1785
22	19	49470000	50670000	58	-0.7561
22	19	50690000	51450000	39	0.3827
22	19	51470000	56090000	229	0.9559
22	19	56110000	59090000	149	0695
22	20	70000	1030000	48	0.647
22	20	1050000	5450000	221	-0.1983
22	20	5470000	13810000	416	0.3292
22	20	13830000	29590000	616	-0059
22	20	29610000	33050000	164	0.6435
22	20	33070000	37330000	212	-0.2292
22	20	37350000	40730000	170	-0.9504
22	20	40750000	42450000	86	0.2164
22	20	42470000	56110000	680	0255
22	20	56130000	62890000	333	0.1812
22	21	9430000	9930000	11	-3.3351
22	21	10430000	14950000	29	0.8728
22	21	15070000	15190000	5	-3.2982
22	21	15210000	17550000	116	0.4127
22	21	17570000	21510000	196	-0622
22	21	21530000	33250000	583	0.4375
22	21	33270000	37230000	196	-0.335
22	21	37250000	38550000	66	0006
22	21	38570000	48090000	469	-0.3596
22	22	16930000	17270000	14	-0.8871
22	22	17290000	21410000	173	0.2245
22	22	21430000	33630000	579	-0.2633
22	22	33650000	35370000	87	-0.7853
22	22	35390000	42670000	365	-0.1294
22	22	42690000	43050000	19	0.8381
22	22	43070000	43230000	9	1.6092
22	22	43250000	50710000	368	0.8626
22	22	50730000	51170000	23	-0.4887
22	23	70000	10310000	484	0.0806
22	23	10330000	17890000	374	-0.4018
22	23	17910000	22050000	206	-0.0256
22	23	22070000	37730000	772	-0.7123
22	23	37750000	45050000	366	-0.2419
22	23	45070000	48390000	162	0.466
22	23	48410000	52570000	169	-0.0022
22	23	52590000	55950000	157	0.4978
22	23	55970000	128590000	3234	-0.158
22	23	128610000	151370000	1094	0.1357
22	23	151390000	155230000	167	-0.6286
22	24	2670000	59030000	596	-4.9458
23	1	750000	2710000	93	0.3025
23	1	2730000	7030000	205	0232
23	1	7050000	14570000	335	0.1984
23	1	14590000	14830000	13	-0.7639
23	1	14850000	24250000	457	0.317
23	1	24270000	24350000	5	-4.8904
23	1	24370000	29690000	265	0963
23	1	29710000	36150000	313	0.8783
23	1	36170000	38770000	130	0.6677
23	1	38790000	41570000	139	0.2297
23	1	41590000	119410000	3832	-0.4395
23	1	119430000	159550000	654	0.2594
23	1	159570000	163390000	188	0.9471
23	1	163410000	188570000	1254	0.0954
23	1	188590000	197450000	443	0.3604
23	1	197470000	217110000	949	0798
23	1	217130000	232590000	754	0.826
23	1	232610000	236590000	196	1.3347
23	1	236610000	242710000	303	0.6884
23	1	242730000	249210000	302	0.9735
23	2	30000	5190000	251	0.7161
23	2	5210000	7670000	122	0.3237
23	2	7690000	12790000	256	0.6208
23	2	12810000	23970000	552	0.392
23	2	23990000	29510000	276	0732
23	2	29530000	43470000	692	0.0759
23	2	43490000	76330000	1634	0329
23	2	76350000	84730000	417	0.329
23	2	84750000	95590000	192	0.6564
23	2	95610000	115270000	850	0.1498
23	2	115290000	119270000	197	-0.1285
23	2	119290000	120670000	70	0.1949
23	2	120690000	140370000	939	0.4692
23	2	140390000	179390000	1929	0.103
23	2	179410000	218610000	1950	-0.4784
23	2	218630000	243050000	1207	0.1392
23	3	70000	8170000	404	0754
23	3	8190000	17330000	456	0.8615
23	3	17350000	25010000	380	0.628
23	3	25030000	41910000	843	0.0588
23	3	41930000	42210000	15	1.1714
23	3	42230000	48570000	317	0.1866
23	3	48590000	75610000	1342	-0039
23	3	75630000	75770000	7	-4.8067
23	3	75790000	85970000	506	-0.6684
23	3	85990000	90230000	213	-0.1803
23	3	90250000	103910000	519	0.3864
23	3	103930000	105050000	57	-0.1665
23	3	105070000	197850000	4608	0.4607
23	4	50000	390000	17	0.3723
23	4	410000	3030000	127	-0151
23	4	3050000	9110000	298	-1.2363
23	4	9130000	9210000	5	-3.8051
23	4	9390000	10690000	65	-1.3353
23	4	10710000	14990000	212	-1.8866
23	4	15010000	18930000	195	-1.3048
23	4	18950000	34190000	758	-0.0149
23	4	34210000	57950000	1006	0.6145
23	4	57970000	63470000	271	0.2636
23	4	63490000	64710000	60	-0.3961
23	4	64730000	68250000	177	0.3221
23	4	68290000	77630000	459	0.76
23	4	77650000	88390000	533	0111
23	4	88410000	103190000	739	-0.4998
23	4	103210000	106970000	188	-0.031
23	4	106990000	108250000	63	-0.7631
23	4	108270000	111610000	168	0.1423
23	4	111630000	123510000	584	-0591
23	4	123530000	149610000	1298	-1.4774
23	4	149630000	158570000	442	-0.3852
23	4	158590000	179330000	1035	-1.4942
23	4	179350000	182970000	182	-2.0707
23	4	182990000	191030000	398	-1.3282
23	5	30000	45870000	2257	-047
23	5	45890000	64470000	743	-1.4414
23	5	64490000	85150000	940	-0.3798
23	5	85170000	133290000	2391	-1126
